employee_id;zone;wd;duration;time
tcarrara001                   ;1-1                 ;Tuesday  ;56;46801
tcarrara001                   ;1-1                 ;Tuesday  ;93;27660
tcarrara001                   ;1-1                 ;Wednesday;52435;61745
tcarrara001                   ;1-1                 ;Wednesday;21;43569
tcarrara001                   ;1-1                 ;Wednesday;62;47221
tcarrara001                   ;1-1                 ;Wednesday;62;46861
tcarrara001                   ;1-1                 ;Wednesday;21;44117
tcarrara001                   ;1-1                 ;Wednesday;51944;61576
tcarrara001                   ;1-1                 ;Wednesday;66;26520
tcarrara001                   ;1-1                 ;Wednesday;70;26220
tcarrara001                   ;1-1                 ;Thursday ;7;43253
tcarrara001                   ;1-1                 ;Thursday ;56;45901
tcarrara001                   ;1-1                 ;Thursday ;51831;61929
tcarrara001                   ;1-1                 ;Thursday ;93;27780
tcarrara001                   ;1-1                 ;Thursday ;56;46081
tcarrara001                   ;1-1                 ;Thursday ;53390;60310
tcarrara001                   ;1-1                 ;Thursday ;98;27120
tcarrara001                   ;1-1                 ;Thursday ;15;42965
tcarrara001                   ;1-1                 ;Friday   ;99;27300
tcarrara001                   ;1-1                 ;Friday   ;10;43313
tcarrara001                   ;1-1                 ;Friday   ;225894;60306
tcarrara001                   ;1-1                 ;Friday   ;56;46741
tcarrara001                   ;1-1                 ;Friday   ;223859;62281
tcarrara001                   ;1-1                 ;Friday   ;13;42412
tcarrara001                   ;1-1                 ;Friday   ;56;45661
tcarrara001                   ;1-1                 ;Friday   ;94;27360
tcarrara001                   ;1-2                 ;Monday   ;3330;43231
tcarrara001                   ;1-2                 ;Monday   ;2803;42618
tcarrara001                   ;1-2                 ;Tuesday  ;3061;43740
tcarrara001                   ;1-2                 ;Tuesday  ;3051;42790
tcarrara001                   ;1-2                 ;Wednesday;3631;43590
tcarrara001                   ;1-2                 ;Wednesday;2723;44138
tcarrara001                   ;1-2                 ;Thursday ;2641;43260
tcarrara001                   ;1-2                 ;Thursday ;3101;42980
tcarrara001                   ;1-2                 ;Friday   ;3418;43323
tcarrara001                   ;1-2                 ;Friday   ;3236;42425
tcarrara001                   ;1-4                 ;Monday   ;42;45432
tcarrara001                   ;1-4                 ;Monday   ;41;46600
tcarrara001                   ;1-4                 ;Monday   ;2;61780
tcarrara001                   ;1-4                 ;Monday   ;2;43216
tcarrara001                   ;1-4                 ;Monday   ;41;27095
tcarrara001                   ;1-4                 ;Monday   ;41;27035
tcarrara001                   ;1-4                 ;Monday   ;2;60471
tcarrara001                   ;1-4                 ;Monday   ;2;42601
tcarrara001                   ;1-4                 ;Tuesday  ;2;61743
tcarrara001                   ;1-4                 ;Tuesday  ;2;42778
tcarrara001                   ;1-4                 ;Tuesday  ;41;45897
tcarrara001                   ;1-4                 ;Tuesday  ;2;61491
tcarrara001                   ;1-4                 ;Tuesday  ;41;26915
tcarrara001                   ;1-4                 ;Tuesday  ;42;27753
tcarrara001                   ;1-4                 ;Tuesday  ;2;43731
tcarrara001                   ;1-4                 ;Tuesday  ;41;46857
tcarrara001                   ;1-4                 ;Wednesday;2;44115
tcarrara001                   ;1-4                 ;Wednesday;41;47283
tcarrara001                   ;1-4                 ;Wednesday;2;61743
tcarrara001                   ;1-4                 ;Wednesday;41;46923
tcarrara001                   ;1-4                 ;Wednesday;2;43567
tcarrara001                   ;1-4                 ;Wednesday;41;26586
tcarrara001                   ;1-4                 ;Wednesday;41;26290
tcarrara001                   ;1-4                 ;Wednesday;2;61574
tcarrara001                   ;1-4                 ;Thursday ;2;61927
tcarrara001                   ;1-4                 ;Thursday ;41;45957
tcarrara001                   ;1-4                 ;Thursday ;2;43251
tcarrara001                   ;1-4                 ;Thursday ;2;60308
tcarrara001                   ;1-4                 ;Thursday ;2;42963
tcarrara001                   ;1-4                 ;Thursday ;42;27873
tcarrara001                   ;1-4                 ;Thursday ;41;46137
tcarrara001                   ;1-4                 ;Thursday ;41;27218
tcarrara001                   ;1-4                 ;Friday   ;2;62279
tcarrara001                   ;1-4                 ;Friday   ;41;46797
tcarrara001                   ;1-4                 ;Friday   ;2;60304
tcarrara001                   ;1-4                 ;Friday   ;41;27399
tcarrara001                   ;1-4                 ;Friday   ;41;45717
tcarrara001                   ;1-4                 ;Friday   ;41;27454
tcarrara001                   ;1-4                 ;Friday   ;2;42410
tcarrara001                   ;1-4                 ;Friday   ;2;43311
tcarrara001                   ;2-1                 ;Monday   ;11;41465
tcarrara001                   ;2-1                 ;Monday   ;537;32587
tcarrara001                   ;2-1                 ;Monday   ;11;37805
tcarrara001                   ;2-1                 ;Monday   ;12;35645
tcarrara001                   ;2-1                 ;Monday   ;10;36269
tcarrara001                   ;2-1                 ;Monday   ;17;46643
tcarrara001                   ;2-1                 ;Monday   ;11;37625
tcarrara001                   ;2-1                 ;Monday   ;27;43148
tcarrara001                   ;2-1                 ;Monday   ;597;55987
tcarrara001                   ;2-1                 ;Monday   ;477;32047
tcarrara001                   ;2-1                 ;Monday   ;17;42548
tcarrara001                   ;2-1                 ;Monday   ;10;36809
tcarrara001                   ;2-1                 ;Monday   ;12;35945
tcarrara001                   ;2-1                 ;Monday   ;11;50405
tcarrara001                   ;2-1                 ;Monday   ;62;60368
tcarrara001                   ;2-1                 ;Monday   ;13;45476
tcarrara001                   ;2-1                 ;Monday   ;11;50105
tcarrara001                   ;2-1                 ;Monday   ;717;57547
tcarrara001                   ;2-1                 ;Monday   ;11;53722
tcarrara001                   ;2-1                 ;Monday   ;51;61688
tcarrara001                   ;2-1                 ;Monday   ;10;53167
tcarrara001                   ;2-1                 ;Monday   ;13;27138
tcarrara001                   ;2-1                 ;Monday   ;717;55867
tcarrara001                   ;2-1                 ;Monday   ;13;27078
tcarrara001                   ;2-1                 ;Monday   ;11;41422
tcarrara001                   ;2-1                 ;Monday   ;897;56767
tcarrara001                   ;2-1                 ;Tuesday  ;11;50525
tcarrara001                   ;2-1                 ;Tuesday  ;17;27797
tcarrara001                   ;2-1                 ;Tuesday  ;11;41585
tcarrara001                   ;2-1                 ;Tuesday  ;62;43628
tcarrara001                   ;2-1                 ;Tuesday  ;10;37409
tcarrara001                   ;2-1                 ;Tuesday  ;13;45940
tcarrara001                   ;2-1                 ;Tuesday  ;17;26958
tcarrara001                   ;2-1                 ;Tuesday  ;68;42668
tcarrara001                   ;2-1                 ;Tuesday  ;837;58387
tcarrara001                   ;2-1                 ;Tuesday  ;12;36485
tcarrara001                   ;2-1                 ;Tuesday  ;537;55867
tcarrara001                   ;2-1                 ;Tuesday  ;657;55987
tcarrara001                   ;2-1                 ;Tuesday  ;12;35945
tcarrara001                   ;2-1                 ;Tuesday  ;10;36569
tcarrara001                   ;2-1                 ;Tuesday  ;537;32047
tcarrara001                   ;2-1                 ;Tuesday  ;11;50525
tcarrara001                   ;2-1                 ;Tuesday  ;11;38045
tcarrara001                   ;2-1                 ;Tuesday  ;62;61388
tcarrara001                   ;2-1                 ;Tuesday  ;17;46900
tcarrara001                   ;2-1                 ;Tuesday  ;17;61688
tcarrara001                   ;2-1                 ;Tuesday  ;11;53602
tcarrara001                   ;2-1                 ;Tuesday  ;11;37985
tcarrara001                   ;2-1                 ;Tuesday  ;477;32227
tcarrara001                   ;2-1                 ;Tuesday  ;777;56947
tcarrara001                   ;2-1                 ;Tuesday  ;10;41227
tcarrara001                   ;2-1                 ;Tuesday  ;11;53662
tcarrara001                   ;2-1                 ;Wednesday;25;61508
tcarrara001                   ;2-1                 ;Wednesday;11;37925
tcarrara001                   ;2-1                 ;Wednesday;17;26629
tcarrara001                   ;2-1                 ;Wednesday;10;36329
tcarrara001                   ;2-1                 ;Wednesday;13;47326
tcarrara001                   ;2-1                 ;Wednesday;11;37805
tcarrara001                   ;2-1                 ;Wednesday;537;57907
tcarrara001                   ;2-1                 ;Wednesday;12;35645
tcarrara001                   ;2-1                 ;Wednesday;537;55507
tcarrara001                   ;2-1                 ;Wednesday;17;61688
tcarrara001                   ;2-1                 ;Wednesday;11;50225
tcarrara001                   ;2-1                 ;Wednesday;17;46966
tcarrara001                   ;2-1                 ;Wednesday;10;53407
tcarrara001                   ;2-1                 ;Wednesday;597;55807
tcarrara001                   ;2-1                 ;Wednesday;12;35765
tcarrara001                   ;2-1                 ;Wednesday;11;54202
tcarrara001                   ;2-1                 ;Wednesday;26;44048
tcarrara001                   ;2-1                 ;Wednesday;17;26333
tcarrara001                   ;2-1                 ;Wednesday;477;32647
tcarrara001                   ;2-1                 ;Wednesday;11;50645
tcarrara001                   ;2-1                 ;Wednesday;11;41285
tcarrara001                   ;2-1                 ;Wednesday;477;57247
tcarrara001                   ;2-1                 ;Wednesday;10;36209
tcarrara001                   ;2-1                 ;Wednesday;11;41662
tcarrara001                   ;2-1                 ;Wednesday;18;43508
tcarrara001                   ;2-1                 ;Wednesday;537;32347
tcarrara001                   ;2-1                 ;Thursday ;11;50105
tcarrara001                   ;2-1                 ;Thursday ;19;60248
tcarrara001                   ;2-1                 ;Thursday ;12;35465
tcarrara001                   ;2-1                 ;Thursday ;11;38105
tcarrara001                   ;2-1                 ;Thursday ;477;31687
tcarrara001                   ;2-1                 ;Thursday ;62;43148
tcarrara001                   ;2-1                 ;Thursday ;11;53765
tcarrara001                   ;2-1                 ;Thursday ;417;57607
tcarrara001                   ;2-1                 ;Thursday ;10;36029
tcarrara001                   ;2-1                 ;Thursday ;10;53587
tcarrara001                   ;2-1                 ;Thursday ;12;36185
tcarrara001                   ;2-1                 ;Thursday ;10;41947
tcarrara001                   ;2-1                 ;Thursday ;17;42908
tcarrara001                   ;2-1                 ;Thursday ;17;27917
tcarrara001                   ;2-1                 ;Thursday ;477;56107
tcarrara001                   ;2-1                 ;Thursday ;17;46000
tcarrara001                   ;2-1                 ;Thursday ;11;41405
tcarrara001                   ;2-1                 ;Thursday ;10;36929
tcarrara001                   ;2-1                 ;Thursday ;18;61868
tcarrara001                   ;2-1                 ;Thursday ;417;57307
tcarrara001                   ;2-1                 ;Thursday ;11;38045
tcarrara001                   ;2-1                 ;Thursday ;597;31507
tcarrara001                   ;2-1                 ;Thursday ;17;27261
tcarrara001                   ;2-1                 ;Thursday ;11;50645
tcarrara001                   ;2-1                 ;Thursday ;17;46180
tcarrara001                   ;2-1                 ;Thursday ;477;55927
tcarrara001                   ;2-1                 ;Friday   ;17;60248
tcarrara001                   ;2-1                 ;Friday   ;17;27442
tcarrara001                   ;2-1                 ;Friday   ;11;50585
tcarrara001                   ;2-1                 ;Friday   ;62;43208
tcarrara001                   ;2-1                 ;Friday   ;12;35525
tcarrara001                   ;2-1                 ;Friday   ;17;46840
tcarrara001                   ;2-1                 ;Friday   ;477;57487
tcarrara001                   ;2-1                 ;Friday   ;11;50405
tcarrara001                   ;2-1                 ;Friday   ;11;41165
tcarrara001                   ;2-1                 ;Friday   ;537;55447
tcarrara001                   ;2-1                 ;Friday   ;17;62228
tcarrara001                   ;2-1                 ;Friday   ;10;37349
tcarrara001                   ;2-1                 ;Friday   ;10;53587
tcarrara001                   ;2-1                 ;Friday   ;537;31567
tcarrara001                   ;2-1                 ;Friday   ;10;41467
tcarrara001                   ;2-1                 ;Friday   ;10;36449
tcarrara001                   ;2-1                 ;Friday   ;61;42308
tcarrara001                   ;2-1                 ;Friday   ;10;53707
tcarrara001                   ;2-1                 ;Friday   ;11;37685
tcarrara001                   ;2-1                 ;Friday   ;17;45760
tcarrara001                   ;2-1                 ;Friday   ;597;57847
tcarrara001                   ;2-1                 ;Friday   ;11;37685
tcarrara001                   ;2-1                 ;Friday   ;597;55567
tcarrara001                   ;2-1                 ;Friday   ;13;27497
tcarrara001                   ;2-1                 ;Friday   ;477;31567
tcarrara001                   ;2-1                 ;Friday   ;12;36545
tcarrara001                   ;2-2                 ;Monday   ;806;36819
tcarrara001                   ;2-2                 ;Monday   ;2704;57664
tcarrara001                   ;2-2                 ;Monday   ;963;56584
tcarrara001                   ;2-2                 ;Monday   ;5496;27091
tcarrara001                   ;2-2                 ;Monday   ;1715;41433
tcarrara001                   ;2-2                 ;Monday   ;183;56584
tcarrara001                   ;2-2                 ;Monday   ;4916;45489
tcarrara001                   ;2-2                 ;Monday   ;2254;53733
tcarrara001                   ;2-2                 ;Monday   ;2821;33124
tcarrara001                   ;2-2                 ;Monday   ;1072;41476
tcarrara001                   ;2-2                 ;Monday   ;3424;58264
tcarrara001                   ;2-2                 ;Monday   ;1526;36279
tcarrara001                   ;2-2                 ;Monday   ;4896;27151
tcarrara001                   ;2-2                 ;Monday   ;3121;32524
tcarrara001                   ;2-2                 ;Monday   ;3445;46660
tcarrara001                   ;2-2                 ;Monday   ;2690;53177
tcarrara001                   ;2-2                 ;Tuesday  ;1406;36579
tcarrara001                   ;2-2                 ;Tuesday  ;4572;45953
tcarrara001                   ;2-2                 ;Tuesday  ;1743;56644
tcarrara001                   ;2-2                 ;Tuesday  ;1072;41596
tcarrara001                   ;2-2                 ;Tuesday  ;543;56404
tcarrara001                   ;2-2                 ;Tuesday  ;5252;26975
tcarrara001                   ;2-2                 ;Tuesday  ;4233;27814
tcarrara001                   ;2-2                 ;Tuesday  ;2164;59224
tcarrara001                   ;2-2                 ;Tuesday  ;3964;57724
tcarrara001                   ;2-2                 ;Tuesday  ;626;37419
tcarrara001                   ;2-2                 ;Tuesday  ;3781;32704
tcarrara001                   ;2-2                 ;Tuesday  ;2374;53613
tcarrara001                   ;2-2                 ;Tuesday  ;3608;46917
tcarrara001                   ;2-2                 ;Tuesday  ;3361;32584
tcarrara001                   ;2-2                 ;Tuesday  ;2194;53673
tcarrara001                   ;2-2                 ;Tuesday  ;2391;41237
tcarrara001                   ;2-2                 ;Wednesday;3964;57724
tcarrara001                   ;2-2                 ;Wednesday;1586;36339
tcarrara001                   ;2-2                 ;Wednesday;3242;46983
tcarrara001                   ;2-2                 ;Wednesday;2212;41296
tcarrara001                   ;2-2                 ;Wednesday;1294;54213
tcarrara001                   ;2-2                 ;Wednesday;6001;26646
tcarrara001                   ;2-2                 ;Wednesday;2390;53417
tcarrara001                   ;2-2                 ;Wednesday;2375;41673
tcarrara001                   ;2-2                 ;Wednesday;1586;36219
tcarrara001                   ;2-2                 ;Wednesday;3064;58444
tcarrara001                   ;2-2                 ;Wednesday;1863;56044
tcarrara001                   ;2-2                 ;Wednesday;2761;32884
tcarrara001                   ;2-2                 ;Wednesday;5997;26350
tcarrara001                   ;2-2                 ;Wednesday;843;56404
tcarrara001                   ;2-2                 ;Wednesday;2641;33124
tcarrara001                   ;2-2                 ;Wednesday;3306;47339
tcarrara001                   ;2-2                 ;Thursday ;2006;36039
tcarrara001                   ;2-2                 ;Thursday ;1732;41416
tcarrara001                   ;2-2                 ;Thursday ;3301;32164
tcarrara001                   ;2-2                 ;Thursday ;1166;36939
tcarrara001                   ;2-2                 ;Thursday ;2330;53597
tcarrara001                   ;2-2                 ;Thursday ;951;41957
tcarrara001                   ;2-2                 ;Thursday ;4088;46017
tcarrara001                   ;2-2                 ;Thursday ;4229;27278
tcarrara001                   ;2-2                 ;Thursday ;4081;32104
tcarrara001                   ;2-2                 ;Thursday ;723;56584
tcarrara001                   ;2-2                 ;Thursday ;4144;57724
tcarrara001                   ;2-2                 ;Thursday ;2331;53776
tcarrara001                   ;2-2                 ;Thursday ;1203;56404
tcarrara001                   ;2-2                 ;Thursday ;3753;27934
tcarrara001                   ;2-2                 ;Thursday ;2224;58024
tcarrara001                   ;2-2                 ;Thursday ;4448;46197
tcarrara001                   ;2-2                 ;Friday   ;2032;41176
tcarrara001                   ;2-2                 ;Friday   ;1683;56164
tcarrara001                   ;2-2                 ;Friday   ;1804;58444
tcarrara001                   ;2-2                 ;Friday   ;3421;32104
tcarrara001                   ;2-2                 ;Friday   ;4057;27510
tcarrara001                   ;2-2                 ;Friday   ;1850;53597
tcarrara001                   ;2-2                 ;Friday   ;1503;55984
tcarrara001                   ;2-2                 ;Friday   ;326;37359
tcarrara001                   ;2-2                 ;Friday   ;4264;57964
tcarrara001                   ;2-2                 ;Friday   ;4501;32044
tcarrara001                   ;2-2                 ;Friday   ;831;41477
tcarrara001                   ;2-2                 ;Friday   ;1850;53717
tcarrara001                   ;2-2                 ;Friday   ;1226;36459
tcarrara001                   ;2-2                 ;Friday   ;4628;45777
tcarrara001                   ;2-2                 ;Friday   ;3728;46857
tcarrara001                   ;2-2                 ;Friday   ;4108;27459
tcarrara001                   ;2-4                 ;Monday   ;2;45474
tcarrara001                   ;2-4                 ;Monday   ;36;42565
tcarrara001                   ;2-4                 ;Monday   ;41;61739
tcarrara001                   ;2-4                 ;Monday   ;2;27076
tcarrara001                   ;2-4                 ;Monday   ;41;43175
tcarrara001                   ;2-4                 ;Monday   ;2;46641
tcarrara001                   ;2-4                 ;Monday   ;2;27136
tcarrara001                   ;2-4                 ;Monday   ;41;60430
tcarrara001                   ;2-4                 ;Tuesday  ;41;43690
tcarrara001                   ;2-4                 ;Tuesday  ;38;61705
tcarrara001                   ;2-4                 ;Tuesday  ;2;27795
tcarrara001                   ;2-4                 ;Tuesday  ;2;26956
tcarrara001                   ;2-4                 ;Tuesday  ;2;45938
tcarrara001                   ;2-4                 ;Tuesday  ;2;46898
tcarrara001                   ;2-4                 ;Tuesday  ;42;42736
tcarrara001                   ;2-4                 ;Tuesday  ;41;61450
tcarrara001                   ;2-4                 ;Wednesday;2;26627
tcarrara001                   ;2-4                 ;Wednesday;2;46964
tcarrara001                   ;2-4                 ;Wednesday;41;43526
tcarrara001                   ;2-4                 ;Wednesday;38;61705
tcarrara001                   ;2-4                 ;Wednesday;2;26331
tcarrara001                   ;2-4                 ;Wednesday;41;61533
tcarrara001                   ;2-4                 ;Wednesday;41;44074
tcarrara001                   ;2-4                 ;Wednesday;2;47324
tcarrara001                   ;2-4                 ;Thursday ;2;27259
tcarrara001                   ;2-4                 ;Thursday ;41;60267
tcarrara001                   ;2-4                 ;Thursday ;2;45998
tcarrara001                   ;2-4                 ;Thursday ;2;46178
tcarrara001                   ;2-4                 ;Thursday ;41;43210
tcarrara001                   ;2-4                 ;Thursday ;38;42925
tcarrara001                   ;2-4                 ;Thursday ;2;27915
tcarrara001                   ;2-4                 ;Thursday ;41;61886
tcarrara001                   ;2-4                 ;Friday   ;2;27440
tcarrara001                   ;2-4                 ;Friday   ;2;45758
tcarrara001                   ;2-4                 ;Friday   ;2;27495
tcarrara001                   ;2-4                 ;Friday   ;2;46838
tcarrara001                   ;2-4                 ;Friday   ;41;42369
tcarrara001                   ;2-4                 ;Friday   ;34;62245
tcarrara001                   ;2-4                 ;Friday   ;39;60265
tcarrara001                   ;2-4                 ;Friday   ;41;43270
tcarrara001                   ;2-6                 ;Monday   ;3829;37636
tcarrara001                   ;2-6                 ;Monday   ;23;36246
tcarrara001                   ;2-6                 ;Monday   ;23;36786
tcarrara001                   ;2-6                 ;Monday   ;23;35957
tcarrara001                   ;2-6                 ;Monday   ;3051;50116
tcarrara001                   ;2-6                 ;Monday   ;23;35657
tcarrara001                   ;2-6                 ;Monday   ;3606;37816
tcarrara001                   ;2-6                 ;Monday   ;3306;50416
tcarrara001                   ;2-6                 ;Tuesday  ;23;36497
tcarrara001                   ;2-6                 ;Tuesday  ;3126;50536
tcarrara001                   ;2-6                 ;Tuesday  ;23;36546
tcarrara001                   ;2-6                 ;Tuesday  ;23;35957
tcarrara001                   ;2-6                 ;Tuesday  ;3171;38056
tcarrara001                   ;2-6                 ;Tuesday  ;3589;37996
tcarrara001                   ;2-6                 ;Tuesday  ;3066;50536
tcarrara001                   ;2-6                 ;Tuesday  ;23;37386
tcarrara001                   ;2-6                 ;Wednesday;3349;37936
tcarrara001                   ;2-6                 ;Wednesday;23;35777
tcarrara001                   ;2-6                 ;Wednesday;23;35657
tcarrara001                   ;2-6                 ;Wednesday;23;36186
tcarrara001                   ;2-6                 ;Wednesday;3546;50656
tcarrara001                   ;2-6                 ;Wednesday;23;36306
tcarrara001                   ;2-6                 ;Wednesday;3846;37816
tcarrara001                   ;2-6                 ;Wednesday;3171;50236
tcarrara001                   ;2-6                 ;Thursday ;3891;38056
tcarrara001                   ;2-6                 ;Thursday ;23;36906
tcarrara001                   ;2-6                 ;Thursday ;23;36006
tcarrara001                   ;2-6                 ;Thursday ;23;36197
tcarrara001                   ;2-6                 ;Thursday ;3289;38116
tcarrara001                   ;2-6                 ;Thursday ;23;35477
tcarrara001                   ;2-6                 ;Thursday ;3471;50116
tcarrara001                   ;2-6                 ;Thursday ;3109;50656
tcarrara001                   ;2-6                 ;Friday   ;23;36426
tcarrara001                   ;2-6                 ;Friday   ;3469;37696
tcarrara001                   ;2-6                 ;Friday   ;3771;37696
tcarrara001                   ;2-6                 ;Friday   ;2991;50596
tcarrara001                   ;2-6                 ;Friday   ;23;37326
tcarrara001                   ;2-6                 ;Friday   ;3291;50416
tcarrara001                   ;2-6                 ;Friday   ;23;35537
tcarrara001                   ;2-6                 ;Friday   ;23;36557
tcarrara001                   ;2-7                 ;Monday   ;806;35980
tcarrara001                   ;2-7                 ;Monday   ;566;35680
tcarrara001                   ;2-7                 ;Tuesday  ;866;36520
tcarrara001                   ;2-7                 ;Tuesday  ;566;35980
tcarrara001                   ;2-7                 ;Wednesday;626;35680
tcarrara001                   ;2-7                 ;Wednesday;386;35800
tcarrara001                   ;2-7                 ;Thursday ;506;35500
tcarrara001                   ;2-7                 ;Thursday ;686;36220
tcarrara001                   ;2-7                 ;Friday   ;866;35560
tcarrara001                   ;2-7                 ;Friday   ;746;36580
thagan001                     ;1-1                 ;Monday   ;7;42842
thagan001                     ;1-1                 ;Monday   ;;61442
thagan001                     ;1-1                 ;Monday   ;11;45421
thagan001                     ;1-1                 ;Monday   ;51539;62101
thagan001                     ;1-1                 ;Monday   ;21;42969
thagan001                     ;1-1                 ;Monday   ;62;45601
thagan001                     ;1-1                 ;Monday   ;126;27120
thagan001                     ;1-1                 ;Monday   ;56;26160
thagan001                     ;1-1                 ;Tuesday  ;52249;61031
thagan001                     ;1-1                 ;Tuesday  ;16;42780
thagan001                     ;1-1                 ;Tuesday  ;7;42667
thagan001                     ;1-1                 ;Tuesday  ;97;27420
thagan001                     ;1-1                 ;Tuesday  ;59;27240
thagan001                     ;1-1                 ;Tuesday  ;50878;62342
thagan001                     ;1-1                 ;Tuesday  ;56;46381
thagan001                     ;1-1                 ;Tuesday  ;56;46441
thagan001                     ;1-1                 ;Wednesday;98;26880
thagan001                     ;1-1                 ;Wednesday;87;47461
thagan001                     ;1-1                 ;Wednesday;13;43447
thagan001                     ;1-1                 ;Wednesday;95;26820
thagan001                     ;1-1                 ;Wednesday;10;42782
thagan001                     ;1-1                 ;Wednesday;51358;61202
thagan001                     ;1-1                 ;Wednesday;32;46021
thagan001                     ;1-1                 ;Wednesday;53622;60198
thagan001                     ;1-1                 ;Thursday ;126;26160
thagan001                     ;1-1                 ;Thursday ;7;43622
thagan001                     ;1-1                 ;Thursday ;51823;61337
thagan001                     ;1-1                 ;Thursday ;51118;61382
thagan001                     ;1-1                 ;Thursday ;21;43457
thagan001                     ;1-1                 ;Thursday ;35;46921
thagan001                     ;1-1                 ;Thursday ;11;46921
thagan001                     ;1-1                 ;Thursday ;125;27420
thagan001                     ;1-1                 ;Friday   ;54;26100
thagan001                     ;1-1                 ;Friday   ;7;42902
thagan001                     ;1-1                 ;Friday   ;27;47641
thagan001                     ;1-1                 ;Friday   ;223558;61802
thagan001                     ;1-1                 ;Friday   ;224101;62219
thagan001                     ;1-1                 ;Friday   ;11;46501
thagan001                     ;1-1                 ;Friday   ;15;43517
thagan001                     ;1-1                 ;Friday   ;101;26760
thagan001                     ;1-2                 ;Monday   ;2572;42849
thagan001                     ;1-2                 ;Monday   ;2611;42990
thagan001                     ;1-2                 ;Tuesday  ;3585;42796
thagan001                     ;1-2                 ;Tuesday  ;3767;42674
thagan001                     ;1-2                 ;Wednesday;4001;43460
thagan001                     ;1-2                 ;Wednesday;3229;42792
thagan001                     ;1-2                 ;Thursday ;3443;43478
thagan001                     ;1-2                 ;Thursday ;3292;43629
thagan001                     ;1-2                 ;Friday   ;3592;42909
thagan001                     ;1-2                 ;Friday   ;4109;43532
thagan001                     ;1-4                 ;Monday   ;2;42967
thagan001                     ;1-4                 ;Monday   ;2;42840
thagan001                     ;1-4                 ;Monday   ;2;62099
thagan001                     ;1-4                 ;Monday   ;2;61440
thagan001                     ;1-4                 ;Monday   ;41;45663
thagan001                     ;1-4                 ;Monday   ;41;27246
thagan001                     ;1-4                 ;Monday   ;36;26216
thagan001                     ;1-4                 ;Monday   ;42;45432
thagan001                     ;1-4                 ;Tuesday  ;2;62340
thagan001                     ;1-4                 ;Tuesday  ;41;46497
thagan001                     ;1-4                 ;Tuesday  ;2;42778
thagan001                     ;1-4                 ;Tuesday  ;2;42665
thagan001                     ;1-4                 ;Tuesday  ;41;27517
thagan001                     ;1-4                 ;Tuesday  ;42;27299
thagan001                     ;1-4                 ;Tuesday  ;41;46437
thagan001                     ;1-4                 ;Tuesday  ;2;61029
thagan001                     ;1-4                 ;Wednesday;2;60196
thagan001                     ;1-4                 ;Wednesday;2;61200
thagan001                     ;1-4                 ;Wednesday;2;43445
thagan001                     ;1-4                 ;Wednesday;41;26915
thagan001                     ;1-4                 ;Wednesday;42;46053
thagan001                     ;1-4                 ;Wednesday;2;42780
thagan001                     ;1-4                 ;Wednesday;41;47548
thagan001                     ;1-4                 ;Wednesday;41;26978
thagan001                     ;1-4                 ;Thursday ;2;61380
thagan001                     ;1-4                 ;Thursday ;2;61335
thagan001                     ;1-4                 ;Thursday ;42;46956
thagan001                     ;1-4                 ;Thursday ;41;26286
thagan001                     ;1-4                 ;Thursday ;2;43455
thagan001                     ;1-4                 ;Thursday ;32;46932
thagan001                     ;1-4                 ;Thursday ;41;27545
thagan001                     ;1-4                 ;Thursday ;2;43620
thagan001                     ;1-4                 ;Friday   ;2;42900
thagan001                     ;1-4                 ;Friday   ;40;26154
thagan001                     ;1-4                 ;Friday   ;2;61800
thagan001                     ;1-4                 ;Friday   ;2;43515
thagan001                     ;1-4                 ;Friday   ;2;62217
thagan001                     ;1-4                 ;Friday   ;32;46512
thagan001                     ;1-4                 ;Friday   ;42;47668
thagan001                     ;1-4                 ;Friday   ;41;26861
thagan001                     ;2-1                 ;Monday   ;579;31945
thagan001                     ;2-1                 ;Monday   ;11;38065
thagan001                     ;2-1                 ;Monday   ;879;57685
thagan001                     ;2-1                 ;Monday   ;65;61334
thagan001                     ;2-1                 ;Monday   ;11;50725
thagan001                     ;2-1                 ;Monday   ;24;26254
thagan001                     ;2-1                 ;Monday   ;579;55585
thagan001                     ;2-1                 ;Monday   ;11;50185
thagan001                     ;2-1                 ;Monday   ;24;27289
thagan001                     ;2-1                 ;Monday   ;10;53827
thagan001                     ;2-1                 ;Monday   ;579;57565
thagan001                     ;2-1                 ;Monday   ;10;53827
thagan001                     ;2-1                 ;Monday   ;65;42734
thagan001                     ;2-1                 ;Monday   ;11;37945
thagan001                     ;2-1                 ;Monday   ;27;36850
thagan001                     ;2-1                 ;Monday   ;20;45706
thagan001                     ;2-1                 ;Monday   ;20;42914
thagan001                     ;2-1                 ;Monday   ;27;36610
thagan001                     ;2-1                 ;Monday   ;18;36073
thagan001                     ;2-1                 ;Monday   ;579;31585
thagan001                     ;2-1                 ;Monday   ;579;56425
thagan001                     ;2-1                 ;Monday   ;11;41825
thagan001                     ;2-1                 ;Monday   ;64;61994
thagan001                     ;2-1                 ;Monday   ;10;40927
thagan001                     ;2-1                 ;Monday   ;18;36313
thagan001                     ;2-1                 ;Monday   ;24;45476
thagan001                     ;2-1                 ;Tuesday  ;579;31885
thagan001                     ;2-1                 ;Tuesday  ;639;56065
thagan001                     ;2-1                 ;Tuesday  ;65;62234
thagan001                     ;2-1                 ;Tuesday  ;18;35533
