employee_id,date,time,duration,zone,wd,department
rfaralso001                   ,2016-06-01,32387,5177,2-7                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,37564,3145,2-6                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,40709,1835,2-7                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,42544,33,2-6                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,42577,2978,2-1                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,45555,32,2-6                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,45587,5057,2-7                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,50644,3068,2-6                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,53712,4792,2-7                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,58504,33,2-6                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,58537,458,2-1                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,58995,32,2-6                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,59027,2139,2-7                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,61166,61,2-1                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,61227,41,2-4                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,61268,2,1-4                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-01,61270,52670,1-1                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-02,27540,98,1-1                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,27638,41,1-4                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,27679,2,2-4                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,27681,15,2-1                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,27696,4228,2-7                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,31924,33,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,31957,398,2-1                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,32355,32,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,32387,5477,2-7                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,37864,2783,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,40647,2737,2-7                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,43384,33,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,43417,3998,2-1                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,47415,32,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,47447,2837,2-7                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,50284,3008,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,53292,4612,2-7                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,57904,33,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,57937,398,2-1                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,58335,32,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,58367,1839,2-7                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,60206,61,2-1                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,60267,41,2-4                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,60308,2,1-4                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-02,60310,53990,1-1                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-03,27900,95,1-1                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,27995,41,1-4                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,28036,2,2-4                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,28038,15,2-1                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,28053,4171,2-7                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,32224,33,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,32257,578,2-1                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,32835,32,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,32867,4877,2-7                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,37744,2725,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,40469,3095,2-7                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,43564,33,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,43597,3458,2-1                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,47055,32,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,47087,3317,2-7                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,50404,3623,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,54027,3697,2-7                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,57724,33,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,57757,878,2-1                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,58635,32,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,58667,1659,2-7                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,60326,55,2-1                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,60381,41,2-4                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,60422,2,1-4                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-03,60424,225416,1-1                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-06,26640,95,1-1                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,26735,41,1-4                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,26776,2,2-4                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,26778,19,2-1                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,26797,5247,2-7                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,32044,33,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,32077,398,2-1                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,32475,32,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,32507,5117,2-7                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,37624,3788,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,41412,1732,2-7                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,43144,33,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,43177,3818,2-1                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,46995,32,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,47027,3617,2-7                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,50644,3503,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,54147,4297,2-7                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,58444,33,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,58477,518,2-1                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,58995,32,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,59027,1779,2-7                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,60806,61,2-1                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,60867,41,2-4                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,60908,2,1-4                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-06,60910,52190,1-1                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-07,26700,126,1-1                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,26826,41,1-4                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,26867,2,2-4                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,26869,15,2-1                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,26884,5100,2-7                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,31984,33,2-6                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,32017,398,2-1                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,32415,32,2-6                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,32447,5657,2-7                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,38104,3563,2-6                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,41667,2257,2-7                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,43924,33,2-6                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,43957,3338,2-1                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,47295,32,2-6                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,47327,2837,2-7                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,50164,3323,2-6                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,53487,3517,2-7                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,57004,33,2-6                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,57037,698,2-1                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,57735,32,2-6                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,57767,3279,2-7                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,61046,46,2-1                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,61092,41,2-4                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,61133,2,1-4                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-07,61135,52805,1-1                           ,Tuesday             , Information Technology       
rfaralso001                   ,2016-06-08,27540,101,1-1                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,27641,41,1-4                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,27682,2,2-4                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,27684,15,2-1                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,27699,4165,2-7                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,31864,33,2-6                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,31897,398,2-1                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,32295,32,2-6                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,32327,5537,2-7                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,37864,3205,2-6                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,41069,1895,2-7                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,42964,33,2-6                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,42997,3818,2-1                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,46815,32,2-6                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,46847,3797,2-7                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,50644,3745,2-6                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,54389,3395,2-7                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,57784,33,2-6                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,57817,458,2-1                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,58275,32,2-6                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,58307,3399,2-7                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,61706,61,2-1                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,61767,41,2-4                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,61808,2,1-4                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-08,61810,51770,1-1                           ,Wednesday           , Information Technology       
rfaralso001                   ,2016-06-09,27180,126,1-1                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,27306,31,1-4                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,27337,2,2-4                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,27339,19,2-1                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,27358,4146,2-7                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,31504,33,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,31537,518,2-1                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,32055,32,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,32087,5477,2-7                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,37564,3548,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,41112,2572,2-7                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,43684,33,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,43717,2978,2-1                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,46695,32,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,46727,3737,2-7                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,50464,3625,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,54089,3155,2-7                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,57244,33,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,57277,698,2-1                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,57975,32,2-6                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,58007,3459,2-7                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,61466,61,2-1                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,61527,41,2-4                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,61568,2,1-4                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-09,61570,50990,1-1                           ,Thursday            , Information Technology       
rfaralso001                   ,2016-06-10,26160,126,1-1                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,26286,41,1-4                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,26327,2,2-4                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,26329,15,2-1                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,26344,5340,2-7                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,31684,33,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,31717,458,2-1                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,32175,32,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,32207,5897,2-7                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,38104,3428,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,41532,952,2-7                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,42484,33,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,42517,2738,2-1                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,45255,32,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,45287,5237,2-7                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,50524,3668,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,54192,2692,2-7                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,56884,33,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,56917,758,2-1                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,57675,32,2-6                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,57707,3639,2-7                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,61346,53,2-1                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,61399,31,2-4                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,61430,2,1-4                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-10,61432,225488,1-1                           ,Friday              , Information Technology       
rfaralso001                   ,2016-06-13,27720,56,1-1                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,27776,42,1-4                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,27818,2,2-4                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,27820,15,2-1                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,27835,3969,2-7                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,31804,33,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,31837,458,2-1                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,32295,32,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,32327,5477,2-7                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,37804,3443,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,41247,2857,2-7                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,44104,33,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,44137,2978,2-1                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,47115,32,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,47147,3077,2-7                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,50224,3128,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,53352,4132,2-7                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,57484,33,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,57517,458,2-1                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,57975,32,2-6                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,58007,2679,2-7                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,60686,61,2-1                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,60747,41,2-4                           ,Monday              , Information Technology       
rfaralso001                   ,2016-06-13,60788,2,1-4                           ,Monday              , Information Technology       
rmieshaber001                 ,2016-05-31,28740,127,1-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,28867,31,1-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,28898,2,2-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,28900,20,2-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,28920,9788,2-2                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,38708,65,2-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,38773,41,2-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,38814,2,1-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,38816,15,1-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,38831,3470,1-2                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,42301,11,1-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,42312,42,1-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,42354,2,2-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,42356,24,2-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,42380,8625,2-2                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,51005,20,2-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,51025,765,2-7                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,51790,27,2-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,51817,9091,2-2                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,60908,65,2-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,60973,41,2-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,61014,2,1-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-05-31,61016,53884,1-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-01,28500,94,1-1                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,28594,41,1-4                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,28635,2,2-4                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,28637,24,2-1                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,28661,7347,2-2                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,36008,138,2-1                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,36146,42,2-4                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,36188,2,3-4                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,36190,22,3-1                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,36212,6994,3-2                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,43206,94,3-1                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,43300,41,3-4                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,43341,2,2-4                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,43343,20,2-1                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,43363,17845,2-2                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,61208,20,2-1                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,61228,40,2-4                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,61268,2,1-4                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-01,61270,53990,1-1                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-02,28860,127,1-1                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,28987,41,1-4                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,29028,2,2-4                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,29030,20,2-1                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,29050,17758,2-2                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,46808,20,2-1                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,46828,42,2-4                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,46870,2,1-4                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,46872,7,1-1                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,46879,3642,1-2                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,50521,11,1-1                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,50532,34,1-4                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,50566,2,2-4                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,50568,16,2-1                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,50584,9424,2-2                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,60008,20,2-1                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,60028,42,2-4                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,60070,2,1-4                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-02,60072,54348,1-1                           ,Thursday            , Administration               
rmieshaber001                 ,2016-06-03,28020,57,1-1                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,28077,41,1-4                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,28118,2,2-4                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,28120,20,2-1                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,28140,14468,2-2                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,42608,20,2-1                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,42628,35,2-4                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,42663,2,1-4                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,42665,7735,1-1                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,50400,88,1-1                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,50488,41,1-4                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,50529,2,2-4                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,50531,16,2-1                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,50547,10661,2-2                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,61208,65,2-1                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,61273,41,2-4                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,61314,2,1-4                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-03,61316,226804,1-1                           ,Friday              , Administration               
rmieshaber001                 ,2016-06-06,28920,99,1-1                           ,Monday              , Administration               
rmieshaber001                 ,2016-06-06,29019,41,1-4                           ,Monday              , Administration               
rmieshaber001                 ,2016-06-06,29060,2,2-4                           ,Monday              , Administration               
rmieshaber001                 ,2016-06-06,29062,24,2-1                           ,Monday              , Administration               
rmieshaber001                 ,2016-06-06,29086,15019,2-2                           ,Monday              , Administration               
rmieshaber001                 ,2016-06-06,44105,20,2-1                           ,Monday              , Administration               
rmieshaber001                 ,2016-06-06,44125,885,2-7                           ,Monday              , Administration               
rmieshaber001                 ,2016-06-06,45010,27,2-1                           ,Monday              , Administration               
rmieshaber001                 ,2016-06-06,45037,16171,2-2                           ,Monday              , Administration               
rmieshaber001                 ,2016-06-06,61208,65,2-1                           ,Monday              , Administration               
rmieshaber001                 ,2016-06-06,61273,41,2-4                           ,Monday              , Administration               
rmieshaber001                 ,2016-06-06,61314,2,1-4                           ,Monday              , Administration               
rmieshaber001                 ,2016-06-06,61316,53884,1-1                           ,Monday              , Administration               
rmieshaber001                 ,2016-06-07,28800,95,1-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,28895,42,1-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,28937,2,2-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,28939,24,2-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,28963,15,2-2                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,28978,34,2-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,29012,42,2-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,29054,2,1-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,29056,21,1-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,29077,2,1-2                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,29079,17,1-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,29096,42,1-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,29138,2,2-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,29140,24,2-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,29164,32044,2-2                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,61208,20,2-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,61228,39,2-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,61267,2,1-4                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-07,61269,53751,1-1                           ,Tuesday             , Administration               
rmieshaber001                 ,2016-06-08,28620,101,1-1                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-08,28721,41,1-4                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-08,28762,2,2-4                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-08,28764,24,2-1                           ,Wednesday           , Administration               
rmieshaber001                 ,2016-06-08,28788,7397,2-2                           ,Wednesday           , Administration               
