timestamp prox-id floor-zone
2016-06-13 07:29:18 bfrente001 2-4
2016-06-13 07:29:18 apinckney001 2-4
2016-06-13 07:29:20 lgrogan001 2-1
2016-06-13 07:29:20 bfrente001 2-1
2016-06-13 07:29:20 apinckney001 2-1
2016-06-13 07:29:35 apinckney001 2-7
2016-06-13 07:29:35 bridenour001 1-4
2016-06-13 07:29:35 vawelon001 1-4
2016-06-13 07:29:35 vhatchett001 1-4
2016-06-13 07:30:00 epavone001 1-1
2016-06-13 07:30:00 tcarrara001 1-1
2016-06-13 07:30:00 pbeebe001 1-1
2016-06-13 07:30:00 rpantanal001 1-1
2016-06-13 07:30:00 iborrasca001 1-1
2016-06-13 07:30:00 jfrost001 1-1
2016-06-13 07:30:16 vawelon001 2-4
2016-06-13 07:30:16 bridenour001 2-4
2016-06-13 07:30:16 vhatchett001 2-4
2016-06-13 07:30:18 vhatchett001 2-1
2016-06-13 07:30:18 bridenour001 2-1
2016-06-13 07:30:18 vawelon001 2-1
2016-06-13 07:30:39 avico001 1-4
2016-06-13 07:30:39 eminto001 1-4
2016-06-13 07:31:00 pyoung002 1-1
2016-06-13 07:31:00 ssinagra001 1-1
2016-06-13 07:31:00 lbennett001 1-1
2016-06-13 07:31:20 eminto001 2-4
2016-06-13 07:31:20 avico001 2-4
2016-06-13 07:31:22 avico001 2-1
2016-06-13 07:31:22 eminto001 2-1
2016-06-13 07:31:35 tcarrara001 1-4
2016-06-13 07:31:35 rpantanal001 1-4
2016-06-13 07:31:35 epavone001 1-4
2016-06-13 07:31:35 iborrasca001 1-4
2016-06-13 07:31:35 pbeebe001 1-4
2016-06-13 07:31:38 avico001 2-2
2016-06-13 07:31:38 eminto001 2-2
2016-06-13 07:32:00 fresumir001 1-1
2016-06-13 07:32:00 iovan001 1-1
2016-06-13 07:32:00 ncalixto001 1-1
2016-06-13 07:32:00 anubarron001 1-1
2016-06-13 07:32:16 rpantanal001 2-4
2016-06-13 07:32:16 tcarrara001 2-4
2016-06-13 07:32:16 pbeebe001 2-4
2016-06-13 07:32:16 epavone001 2-4
2016-06-13 07:32:16 iborrasca001 2-4
2016-06-13 07:32:18 iborrasca001 2-1
2016-06-13 07:32:18 tcarrara001 2-1
2016-06-13 07:32:31 tcarrara001 2-2
2016-06-13 07:32:35 ssinagra001 1-4
2016-06-13 07:32:35 lbennett001 1-4
2016-06-13 07:32:35 pyoung002 1-4
2016-06-13 07:32:36 iborrasca001 2-6
2016-06-13 07:32:47 epavone001 3-4
2016-06-13 07:32:47 pbeebe001 3-4
2016-06-13 07:32:47 rpantanal001 3-4
2016-06-13 07:32:49 pbeebe001 3-1
2016-06-13 07:32:49 rpantanal001 3-1
2016-06-13 07:32:49 epavone001 3-1
2016-06-13 07:33:00 pratigan001 1-1
2016-06-13 07:33:00 csolos001 1-1
2016-06-13 07:33:01 epavone001 3-2
2016-06-13 07:33:02 pbeebe001 3-3
2016-06-13 07:33:02 rpantanal001 3-2
2016-06-13 07:33:16 pyoung002 2-4
2016-06-13 07:33:16 lbennett001 2-4
2016-06-13 07:33:16 ssinagra001 2-4
2016-06-13 07:33:18 lbennett001 2-1
2016-06-13 07:33:18 ssinagra001 2-1
2016-06-13 07:33:33 ssinagra001 2-7
2016-06-13 07:33:36 iovan001 1-4
2016-06-13 07:33:36 ncalixto001 1-4
2016-06-13 07:33:36 anubarron001 1-4
2016-06-13 07:33:40 lbennett001 2-6
2016-06-13 07:33:47 pyoung002 3-4
2016-06-13 07:33:49 pyoung002 3-1
2016-06-13 07:34:00 lbergen001 1-1
2016-06-13 07:34:00 wvasco001 1-1
2016-06-13 07:34:00 vlagos001 1-1
2016-06-13 07:34:00 cshipp001 1-1
2016-06-13 07:34:00 chawelon001 1-1
2016-06-13 07:34:00 lorosco001 1-1
2016-06-13 07:34:06 pyoung002 3-3
2016-06-13 07:34:17 iovan001 2-4
2016-06-13 07:34:17 ncalixto001 2-4
2016-06-13 07:34:17 anubarron001 2-4
2016-06-13 07:34:19 anubarron001 2-1
2016-06-13 07:34:19 iovan001 2-1
2016-06-13 07:34:19 ncalixto001 2-1
2016-06-13 07:34:34 iovan001 2-7
2016-06-13 07:34:35 ncalixto001 2-7
2016-06-13 07:34:35 pratigan001 1-4
2016-06-13 07:34:35 csolos001 1-4
2016-06-13 07:34:43 anubarron001 2-2
2016-06-13 07:34:56 fresumir001 1-2
2016-06-13 07:35:00 bhawelon001 1-1
2016-06-13 07:35:00 ostrum001 1-1
2016-06-13 07:35:00 slowery001 1-1
2016-06-13 07:35:00 sfusil001 1-1
2016-06-13 07:35:00 knielson001 1-1
2016-06-13 07:35:16 csolos001 2-4
2016-06-13 07:35:16 pratigan001 2-4
2016-06-13 07:35:18 csolos001 2-1
2016-06-13 07:35:35 chawelon001 1-4
2016-06-13 07:35:35 lbergen001 1-4
2016-06-13 07:35:35 lorosco001 1-4
2016-06-13 07:35:35 wvasco001 1-4
2016-06-13 07:35:35 cshipp001 1-4
2016-06-13 07:35:37 csolos001 2-7
2016-06-13 07:35:59 pratigan001 3-4
2016-06-13 07:36:01 pratigan001 3-1
2016-06-13 07:36:02 vlagos001 1-2
2016-06-13 07:36:14 pratigan001 3-3
2016-06-13 07:36:16 chawelon001 2-4
2016-06-13 07:36:16 wvasco001 2-4
2016-06-13 07:36:16 cshipp001 2-4
2016-06-13 07:36:16 lbergen001 2-4
2016-06-13 07:36:16 lorosco001 2-4
2016-06-13 07:36:18 cshipp001 2-1
2016-06-13 07:36:18 chawelon001 2-1
2016-06-13 07:36:18 lbergen001 2-1
2016-06-13 07:36:32 cshipp001 2-6
2016-06-13 07:36:33 lbergen001 2-7
2016-06-13 07:36:33 chawelon001 2-7
2016-06-13 07:36:35 sfusil001 1-4
2016-06-13 07:36:35 bhawelon001 1-4
2016-06-13 07:36:35 knielson001 1-4
2016-06-13 07:36:35 ostrum001 1-4
2016-06-13 07:36:35 slowery001 1-4
2016-06-13 07:36:59 wvasco001 3-4
2016-06-13 07:36:59 lorosco001 3-4
2016-06-13 07:37:00 lcarrara001 1-1
2016-06-13 07:37:00 lazada001 1-1
2016-06-13 07:37:01 lorosco001 3-1
2016-06-13 07:37:01 wvasco001 3-1
2016-06-13 07:37:09 wvasco001 3-2
2016-06-13 07:37:16 bhawelon001 2-4
2016-06-13 07:37:16 ostrum001 2-4
2016-06-13 07:37:16 knielson001 2-4
2016-06-13 07:37:16 sfusil001 2-4
2016-06-13 07:37:16 slowery001 2-4
2016-06-13 07:37:18 knielson001 2-1
2016-06-13 07:37:18 slowery001 2-1
2016-06-13 07:37:18 sfusil001 2-1
2016-06-13 07:37:18 bhawelon001 2-1
2016-06-13 07:37:33 bhawelon001 2-7
2016-06-13 07:37:33 sfusil001 2-7
2016-06-13 07:37:33 slowery001 2-7
2016-06-13 07:37:59 vawelon001 2-4
2016-06-13 07:37:59 ostrum001 3-4
2016-06-13 07:38:00 tbattles001 1-1
2016-06-13 07:38:01 ostrum001 3-1
2016-06-13 07:38:05 sfusil001 2-3
2016-06-13 07:38:16 ostrum001 3-6
2016-06-13 07:38:24 ostrum001 3-3
2016-06-13 07:38:41 vawelon001 1-4
2016-06-13 07:38:43 lazada001 1-4
2016-06-13 07:38:43 vawelon001 1-1
2016-06-13 07:38:43 lcarrara001 1-4
2016-06-13 07:39:06 tbattles001 1-4
2016-06-13 07:39:25 lcarrara001 2-4
2016-06-13 07:39:25 lazada001 2-4
2016-06-13 07:39:27 lazada001 2-1
2016-06-13 07:39:47 tbattles001 2-4
2016-06-13 07:39:49 tbattles001 2-1
2016-06-13 07:39:56 lcarrara001 3-4
2016-06-13 07:39:58 lcarrara001 3-1
2016-06-13 07:40:00 junger002 1-1
2016-06-13 07:40:00 cwhelan001 1-1
2016-06-13 07:40:00 llagos001 1-1
2016-06-13 07:40:13 tbattles001 2-2
2016-06-13 07:40:17 lcarrara001 3-6
2016-06-13 07:40:24 lcarrara001 3-3
2016-06-13 07:41:00 vomalla001 1-1
2016-06-13 07:41:01 sfusil001 2-7
2016-06-13 07:41:25 sfusil001 2-1
2016-06-13 07:41:49 sfusil001 2-4
2016-06-13 07:42:00 rfaralso001 1-1
2016-06-13 07:42:06 cwhelan001 1-4
2016-06-13 07:42:06 llagos001 1-4
2016-06-13 07:42:06 vomalla001 1-4
2016-06-13 07:42:06 junger002 1-4
2016-06-13 07:42:31 sfusil001 1-4
2016-06-13 07:42:33 sfusil001 1-1
2016-06-13 07:42:47 cwhelan001 2-4
2016-06-13 07:42:47 vomalla001 2-4
2016-06-13 07:42:47 llagos001 2-4
2016-06-13 07:42:47 junger002 2-4
2016-06-13 07:42:48 sfusil001 1-2
2016-06-13 07:42:49 vomalla001 2-1
2016-06-13 07:42:49 junger002 2-1
2016-06-13 07:42:49 cwhelan001 2-1
2016-06-13 07:42:56 rfaralso001 1-4
2016-06-13 07:43:04 cwhelan001 2-7
2016-06-13 07:43:04 junger002 2-7
2016-06-13 07:43:30 llagos001 3-4
2016-06-13 07:43:32 llagos001 3-1
2016-06-13 07:43:38 rfaralso001 2-4
2016-06-13 07:43:40 rfaralso001 2-1
2016-06-13 07:43:47 llagos001 3-6
2016-06-13 07:43:55 llagos001 3-3
2016-06-13 07:43:55 rfaralso001 2-7
2016-06-13 07:44:00 hmies001 1-1
2016-06-13 07:44:00 sflecha001 1-1
2016-06-13 07:44:00 sflorez001 1-1
2016-06-13 07:45:00 hblue001 1-1
2016-06-13 07:45:00 fadair001 1-1
2016-06-13 07:45:00 jnespola001 1-1
2016-06-13 07:45:00 jsimonides001 1-1
2016-06-13 07:45:37 sflorez001 1-4
2016-06-13 07:45:37 sflecha001 1-4
2016-06-13 07:45:37 hmies001 1-4
2016-06-13 07:46:00 anardi001 1-1
2016-06-13 07:46:00 mvollan001 1-1
2016-06-13 07:46:18 hmies001 2-4
2016-06-13 07:46:18 sflecha001 2-4
2016-06-13 07:46:18 sflorez001 2-4
2016-06-13 07:46:20 sflecha001 2-1
2016-06-13 07:46:20 hmies001 2-1
2016-06-13 07:46:20 sflorez001 2-1
2016-06-13 07:46:39 hmies001 2-7
2016-06-13 07:46:39 sflecha001 2-7
2016-06-13 07:46:39 sflorez001 2-7
2016-06-13 07:47:00 slea001 1-1
2016-06-13 07:47:01 vlagos001 1-1
2016-06-13 07:47:06 fadair001 1-4
2016-06-13 07:47:06 hblue001 1-4
2016-06-13 07:47:06 jsimonides001 1-4
2016-06-13 07:47:12 hmies001 2-6
2016-06-13 07:47:47 fadair001 2-4
2016-06-13 07:47:47 hblue001 2-4
2016-06-13 07:47:47 jsimonides001 2-4
2016-06-13 07:47:49 jsimonides001 2-1
2016-06-13 07:48:03 vlagos001 1-4
2016-06-13 07:48:04 jsimonides001 2-7
2016-06-13 07:48:30 fadair001 3-4
2016-06-13 07:48:30 hblue001 3-4
2016-06-13 07:48:32 fadair001 3-1
2016-06-13 07:48:32 hblue001 3-1
2016-06-13 07:48:44 vlagos001 2-4
2016-06-13 07:48:46 vlagos001 2-1
2016-06-13 07:48:54 hblue001 3-2
2016-06-13 07:49:00 jcastellanos001 1-1
2016-06-13 07:49:00 kherrero001 1-1
2016-06-13 07:49:05 vlagos001 2-7
2016-06-13 07:49:37 vlagos001 2-3
2016-06-13 07:50:00 mshultz001 1-1
2016-06-13 07:52:35 slea001 1-4
2016-06-13 07:52:35 jnespola001 1-4
2016-06-13 07:53:01 vlagos001 2-7
2016-06-13 07:53:16 jnespola001 2-4
2016-06-13 07:53:16 slea001 2-4
2016-06-13 07:53:18 jnespola001 2-1
2016-06-13 07:53:18 slea001 2-1
2016-06-13 07:53:25 vlagos001 2-1
2016-06-13 07:53:33 jnespola001 2-7
2016-06-13 07:53:33 slea001 2-7
2016-06-13 07:53:49 vlagos001 2-4
2016-06-13 07:54:05 slea001 2-3
2016-06-13 07:54:05 jnespola001 2-3
2016-06-13 07:54:06 jcastellanos001 1-4
2016-06-13 07:54:31 vlagos001 1-4
2016-06-13 07:54:33 vlagos001 1-1
2016-06-13 07:54:47 jcastellanos001 2-4
2016-06-13 07:54:49 jcastellanos001 2-1
2016-06-13 07:54:51 anardi001 1-4
2016-06-13 07:55:00 gflorez005 1-1
2016-06-13 07:55:00 sfusil001 1-1
2016-06-13 07:55:00 cforluniau001 1-1
2016-06-13 07:55:00 clais001 1-1
2016-06-13 07:55:04 jcastellanos001 2-7
2016-06-13 07:55:33 anardi001 2-4
2016-06-13 07:55:35 anardi001 2-1
2016-06-13 07:55:36 jcastellanos001 2-3
2016-06-13 07:55:54 anardi001 2-7
2016-06-13 07:56:00 rmieshaber001 1-1
2016-06-13 07:56:00 ibarranco001 1-1
2016-06-13 07:56:01 fresumir001 1-1
2016-06-13 07:56:26 anardi001 2-3
2016-06-13 07:56:31 sfusil001 1-7
2016-06-13 07:56:36 mvollan001 1-4
2016-06-13 07:56:36 cforluniau001 1-4
2016-06-13 07:56:36 fresumir001 1-4
2016-06-13 07:56:36 gflorez005 1-4
2016-06-13 07:56:36 clais001 1-4
2016-06-13 07:56:36 mshultz001 1-4
2016-06-13 07:56:36 kherrero001 1-4
2016-06-13 07:57:17 kherrero001 2-4
2016-06-13 07:57:17 clais001 2-4
2016-06-13 07:57:17 mvollan001 2-4
2016-06-13 07:57:17 fresumir001 2-4
2016-06-13 07:57:17 mshultz001 2-4
2016-06-13 07:57:17 cforluniau001 2-4
2016-06-13 07:57:17 gflorez005 2-4
2016-06-13 07:57:19 kherrero001 2-1
2016-06-13 07:57:19 mshultz001 2-1
2016-06-13 07:57:19 cforluniau001 2-1
2016-06-13 07:57:19 mvollan001 2-1
2016-06-13 07:57:36 rmieshaber001 1-4
2016-06-13 07:57:36 ibarranco001 1-4
2016-06-13 07:57:38 mvollan001 2-7
2016-06-13 07:57:38 cforluniau001 2-7
2016-06-13 07:57:38 mshultz001 2-7
2016-06-13 07:57:38 kherrero001 2-7
2016-06-13 07:58:00 hcocinaro001 1-1
2016-06-13 07:58:00 clais001 3-4
2016-06-13 07:58:00 fresumir001 3-4
2016-06-13 07:58:00 gflorez005 3-4
2016-06-13 07:58:02 clais001 3-1
2016-06-13 07:58:02 gflorez005 3-1
2016-06-13 07:58:02 fresumir001 3-1
2016-06-13 07:58:10 mvollan001 2-3
2016-06-13 07:58:10 mshultz001 2-3
2016-06-13 07:58:10 kherrero001 2-3
2016-06-13 07:58:17 rmieshaber001 2-4
2016-06-13 07:58:17 ibarranco001 2-4
2016-06-13 07:58:19 rmieshaber001 2-1
2016-06-13 07:58:20 gflorez005 3-2
2016-06-13 07:58:21 fresumir001 3-6
2016-06-13 07:58:28 fresumir001 3-3
2016-06-13 07:58:43 rmieshaber001 2-2
2016-06-13 07:58:48 ibarranco001 3-4
2016-06-13 07:58:50 ibarranco001 3-1
2016-06-13 08:00:00 ncelio001 1-1
2016-06-13 08:00:00 emintz001 1-1
2016-06-13 08:00:00 aribera001 1-1
2016-06-13 08:00:00 tseifert001 1-1
2016-06-13 08:00:00 jholly001 1-1
2016-06-13 08:00:34 vlagos001 1-8
2016-06-13 08:01:35 tseifert001 1-4
2016-06-13 08:01:35 emintz001 1-4
2016-06-13 08:01:35 jholly001 1-4
2016-06-13 08:01:35 aribera001 1-4
2016-06-13 08:01:35 hcocinaro001 1-4
2016-06-13 08:01:35 ncelio001 1-4
2016-06-13 08:02:16 ncelio001 2-4
2016-06-13 08:02:16 aribera001 2-4
2016-06-13 08:02:16 jholly001 2-4
2016-06-13 08:02:16 tseifert001 2-4
2016-06-13 08:02:16 hcocinaro001 2-4
2016-06-13 08:02:16 emintz001 2-4
2016-06-13 08:02:18 jholly001 2-1
2016-06-13 08:02:18 hcocinaro001 2-1
2016-06-13 08:02:33 hcocinaro001 2-7
2016-06-13 08:02:35 jholly001 2-2
2016-06-13 08:02:47 aribera001 3-4
2016-06-13 08:02:47 emintz001 3-4
2016-06-13 08:02:47 ncelio001 3-4
2016-06-13 08:02:47 tseifert001 3-4
2016-06-13 08:02:49 aribera001 3-1
2016-06-13 08:02:49 emintz001 3-1
2016-06-13 08:02:49 ncelio001 3-1
2016-06-13 08:02:49 tseifert001 3-1
2016-06-13 08:03:00 bovan001 1-1
2016-06-13 08:03:05 hcocinaro001 2-3
2016-06-13 08:03:06 emintz001 3-3
2016-06-13 08:03:06 ncelio001 3-3
2016-06-13 08:04:38 bovan001 1-4
2016-06-13 08:05:19 bovan001 2-4
2016-06-13 08:05:50 bovan001 3-4
2016-06-13 08:05:52 bovan001 3-1
2016-06-13 08:06:06 bovan001 3-2
2016-06-13 08:30:00 eklinger001 1-1
2016-06-13 08:30:16 tseifert001 3-6
2016-06-13 08:30:23 tseifert001 3-3
2016-06-13 08:31:35 eklinger001 1-4
2016-06-13 08:32:16 eklinger001 2-4
2016-06-13 08:32:47 eklinger001 3-4
2016-06-13 08:32:49 eklinger001 3-1
2016-06-13 08:33:11 eklinger001 3-2
2016-06-13 08:45:16 csolos001 2-1
2016-06-13 08:45:24 zcoronado001 2-1
2016-06-13 08:45:40 hmies001 2-1
2016-06-13 08:47:14 tseifert001 3-6
2016-06-13 08:47:15 slowery001 2-1
2016-06-13 08:47:20 cstaley001 1-2
2016-06-13 08:47:21 tseifert001 3-1
2016-06-13 08:48:08 ldedos001 2-1
2016-06-13 08:48:14 sflecha001 2-1
2016-06-13 08:48:25 gcazar001 2-1
2016-06-13 08:49:03 korilla001 2-1
2016-06-13 08:49:18 btempestad001 2-1
2016-06-13 08:50:04 rfaralso001 2-6
2016-06-13 08:50:16 eorilla001 2-1
2016-06-13 08:50:18 wreynoso001 2-1
2016-06-13 08:50:22 mcassano001 2-1
2016-06-13 08:50:23 apinckney001 2-1
2016-06-13 08:50:29 junger002 2-1
2016-06-13 08:50:37 rfaralso001 2-1
2016-06-13 08:52:15 hmies001 2-6
2016-06-13 08:52:25 thagan001 2-1
2016-06-13 08:52:31 tbattles001 2-1
2016-06-13 08:53:20 cshipp001 2-1
2016-06-13 08:54:00 cstaley001 1-1
2016-06-13 08:54:07 tcarrara001 2-1
2016-06-13 08:54:15 cstaley001 1-3
2016-06-13 08:54:17 lbennett001 2-1
2016-06-13 08:54:23 jsimonides001 2-1
2016-06-13 08:54:28 zcoronado001 2-7
2016-06-13 08:55:10 iborrasca001 2-1
2016-06-13 08:55:23 avico001 2-1
2016-06-13 08:55:28 ldedos001 2-2
2016-06-13 08:55:28 gcazar001 2-7
2016-06-13 08:55:28 cmorluniau001 2-1
2016-06-13 08:55:28 slowery001 2-7
2016-06-13 08:55:28 lbergen001 2-1
2016-06-13 08:55:28 csolos001 2-7
2016-06-13 08:55:29 ckinney001 2-1
2016-06-13 08:56:25 rparade001 1-2
2016-06-13 08:56:28 sflecha001 2-7
2016-06-13 08:57:04 eorilla001 2-2
2016-06-13 08:57:11 vfrente001 2-1
2016-06-13 08:58:04 btempestad001 2-2
2016-06-13 08:58:15 korilla001 2-6
2016-06-13 08:58:15 rfaralso001 2-6
2016-06-13 08:58:22 sflorez001 2-1
2016-06-13 08:58:28 junger002 2-7
2016-06-13 08:58:28 mcassano001 2-7
2016-06-13 08:58:34 bhawelon001 2-1
2016-06-13 08:58:47 rfaralso001 2-7
2016-06-13 08:59:27 ahafon001 2-1
2016-06-13 08:59:28 nbasham001 2-1
2016-06-13 09:00:00 acampo001 1-1
2016-06-13 09:00:04 wreynoso001 2-2
2016-06-13 09:00:04 tbattles001 2-2
2016-06-13 09:00:17 cwhelan001 2-1
2016-06-13 09:00:17 lalcazar002 2-1
2016-06-13 09:00:20 acalzas001 2-1
2016-06-13 09:00:28 apinckney001 2-7
2016-06-13 09:01:05 chawelon001 2-6
2016-06-13 09:01:11 monda001 2-1
2016-06-13 09:01:15 cshipp001 2-6
2016-06-13 09:01:23 anubarron001 2-1
2016-06-13 09:01:44 chawelon001 2-1
2016-06-13 09:02:04 thagan001 2-2
2016-06-13 09:02:04 tcarrara001 2-2
2016-06-13 09:02:08 acampo001 1-4
2016-06-13 09:02:09 ssinagra001 2-1
2016-06-13 09:02:28 lbergen001 2-7
2016-06-13 09:02:49 acampo001 2-4
2016-06-13 09:03:04 avico001 2-2
2016-06-13 09:03:08 rparade001 1-1
2016-06-13 09:03:15 iborrasca001 2-6
2016-06-13 09:03:20 acampo001 3-4
2016-06-13 09:03:22 acampo001 3-1
2016-06-13 09:03:22 rparade001 1-3
2016-06-13 09:03:28 jsimonides001 2-7
2016-06-13 09:03:29 yfinney001 2-1
2016-06-13 09:03:29 eminto001 2-1
2016-06-13 09:04:07 ostrum001 3-6
2016-06-13 09:04:14 ostrum001 3-1
2016-06-13 09:04:14 iovan001 2-1
2016-06-13 09:04:15 lbennett001 2-6
2016-06-13 09:04:25 ostrum001 3-2
2016-06-13 09:04:25 dscozzese001 1-2
2016-06-13 09:05:03 malinai001 2-1
2016-06-13 09:05:04 vfrente001 2-2
2016-06-13 09:05:11 ncalixto001 2-1
2016-06-13 09:05:13 bmullen001 2-1
2016-06-13 09:05:15 cmorluniau001 2-6
2016-06-13 09:05:28 bhawelon001 2-7
2016-06-13 09:05:28 ckinney001 2-7
2016-06-13 09:07:15 ahafon001 2-6
2016-06-13 09:08:04 acalzas001 2-2
2016-06-13 09:08:04 monda001 2-2
2016-06-13 09:08:28 sflorez001 2-7
2016-06-13 09:09:28 lalcazar002 2-7
2016-06-13 09:09:28 nbasham001 2-7
2016-06-13 09:10:04 eminto001 2-2
2016-06-13 09:10:04 yfinney001 2-2
2016-06-13 09:10:28 ssinagra001 2-7
2016-06-13 09:10:28 cwhelan001 2-7
2016-06-13 09:11:04 anubarron001 2-2
2016-06-13 09:11:15 chawelon001 2-6
2016-06-13 09:11:54 chawelon001 2-7
2016-06-13 09:13:08 dscozzese001 1-1
2016-06-13 09:13:15 bmullen001 2-6
2016-06-13 09:13:22 dscozzese001 1-3
2016-06-13 09:13:28 iovan001 2-7
2016-06-13 09:13:29 ncalixto001 2-7
2016-06-13 09:14:05 malinai001 2-2
2016-06-13 09:15:17 ostrum001 3-1
2016-06-13 09:15:37 ostrum001 3-6
2016-06-13 09:15:44 ostrum001 3-3
2016-06-13 09:31:00 slea001 2-7
2016-06-13 09:31:00 kherrero001 2-7
2016-06-13 09:31:00 anardi001 2-7
2016-06-13 09:32:00 jcastellanos001 2-7
2016-06-13 09:34:00 jnespola001 2-7
2016-06-13 09:34:19 aribera001 3-4
2016-06-13 09:35:00 mshultz001 2-7
2016-06-13 09:35:00 mvollan001 2-7
2016-06-13 09:35:01 aribera001 2-4
2016-06-13 09:35:25 anardi001 2-3
2016-06-13 09:35:32 aribera001 1-4
2016-06-13 09:35:34 aribera001 1-1
2016-06-13 09:35:47 aribera001 1-2
2016-06-13 09:35:51 mvollan001 2-3
2016-06-13 09:35:51 mshultz001 2-3
2016-06-13 09:37:25 kherrero001 2-3
2016-06-13 09:37:25 slea001 2-3
2016-06-13 09:38:25 jnespola001 2-3
2016-06-13 09:40:25 jcastellanos001 2-3
2016-06-13 09:50:01 aribera001 1-1
2016-06-13 09:50:09 vfrente001 2-1
2016-06-13 09:50:18 aribera001 1-4
2016-06-13 09:50:19 fbalas001 2-7
2016-06-13 09:50:20 btempestad001 2-1
2016-06-13 09:50:21 vfrente001 2-6
2016-06-13 09:50:38 btempestad001 2-7
2016-06-13 09:50:44 vfrente001 2-7
2016-06-13 09:51:00 aribera001 2-4
2016-06-13 09:51:05 knielson001 2-7
2016-06-13 09:51:06 lgrogan001 2-7
2016-06-13 09:51:31 aribera001 3-4
2016-06-13 09:51:33 aribera001 3-1
2016-06-13 09:53:07 ldedos001 2-1
2016-06-13 09:53:24 bfrente001 2-7
2016-06-13 09:53:27 ldedos001 2-7
2016-06-13 09:54:05 tcarrara001 2-1
2016-06-13 09:54:14 cshipp001 2-7
2016-06-13 09:54:17 tcarrara001 2-6
2016-06-13 09:54:40 tcarrara001 2-7
2016-06-13 09:55:10 vhatchett001 2-7
2016-06-13 09:55:12 lazada001 2-7
2016-06-13 09:57:09 eminto001 2-1
2016-06-13 09:57:15 anubarron001 2-1
2016-06-13 09:57:18 avico001 2-1
2016-06-13 09:57:28 eminto001 2-7
2016-06-13 09:57:33 anubarron001 2-7
2016-06-13 09:57:36 avico001 2-7
2016-06-13 09:58:11 bmullen001 2-7
2016-06-13 09:58:12 knielson001 2-1
2016-06-13 09:59:10 monda001 2-1
2016-06-13 09:59:16 fmata001 2-7
2016-06-13 09:59:22 monda001 2-6
2016-06-13 09:59:44 monda001 2-7
2016-06-13 10:01:10 tbattles001 2-1
2016-06-13 10:01:10 bfrente001 2-1
2016-06-13 10:01:10 ldedos001 2-1
2016-06-13 10:01:12 pyoung002 3-1
2016-06-13 10:01:15 iborrasca001 2-7
2016-06-13 10:01:22 cmorluniau001 2-7
2016-06-13 10:01:23 pyoung002 3-2
2016-06-13 10:01:28 tbattles001 2-7
2016-06-13 10:01:37 ldedos001 2-2
2016-06-13 10:02:00 sfusil001 1-1
2016-06-13 10:02:21 korilla001 2-7
2016-06-13 10:04:06 tcarrara001 2-6
2016-06-13 10:04:06 vfrente001 2-6
2016-06-13 10:04:10 fbalas001 2-1
2016-06-13 10:04:10 anubarron001 2-1
2016-06-13 10:04:20 wreynoso001 2-1
2016-06-13 10:04:29 vfrente001 2-1
2016-06-13 10:04:29 tcarrara001 2-1
2016-06-13 10:04:29 ahafon001 2-1
2016-06-13 10:04:37 anubarron001 2-2
2016-06-13 10:04:38 wreynoso001 2-7
2016-06-13 10:04:39 tcarrara001 2-2
2016-06-13 10:04:39 vfrente001 2-2
2016-06-13 10:05:02 malinai001 2-1
2016-06-13 10:05:06 cshipp001 2-6
2016-06-13 10:05:10 eminto001 2-1
2016-06-13 10:05:10 btempestad001 2-1
2016-06-13 10:05:12 lgrogan001 2-1
2016-06-13 10:05:13 thagan001 2-1
2016-06-13 10:05:14 malinai001 2-6
2016-06-13 10:05:31 thagan001 2-7
2016-06-13 10:05:32 ahafon001 2-4
2016-06-13 10:05:36 malinai001 2-7
2016-06-13 10:05:37 btempestad001 2-2
2016-06-13 10:05:37 eminto001 2-2
2016-06-13 10:06:10 vhatchett001 2-1
2016-06-13 10:06:13 ahafon001 3-4
2016-06-13 10:06:15 ahafon001 3-1
2016-06-13 10:06:27 ahafon001 3-2
2016-06-13 10:07:11 yfinney001 2-1
2016-06-13 10:07:11 vomalla001 2-7
2016-06-13 10:07:16 eorilla001 2-1
2016-06-13 10:07:27 eorilla001 2-6
2016-06-13 10:07:30 yfinney001 2-7
2016-06-13 10:07:49 eorilla001 2-7
2016-06-13 10:08:10 lazada001 2-1
2016-06-13 10:08:10 tbattles001 2-1
2016-06-13 10:08:11 lbennett001 2-7
2016-06-13 10:08:18 hmies001 2-7
2016-06-13 10:08:37 tbattles001 2-2
2016-06-13 10:09:10 avico001 2-1
2016-06-13 10:09:12 bridenour001 2-7
2016-06-13 10:09:29 pyoung002 3-1
2016-06-13 10:09:37 avico001 2-2
2016-06-13 10:09:39 pyoung002 3-3
2016-06-13 10:10:13 sparrino001 2-7
2016-06-13 10:10:21 acalzas001 2-1
2016-06-13 10:10:21 fadair001 3-2
2016-06-13 10:10:40 acalzas001 2-7
2016-06-13 10:11:06 monda001 2-6
2016-06-13 10:11:29 monda001 2-1
2016-06-13 10:11:31 sfusil001 1-7
2016-06-13 10:11:39 monda001 2-2
2016-06-13 10:12:00 vlagos001 1-1
2016-06-13 10:12:06 iborrasca001 2-6
2016-06-13 10:12:06 bmullen001 2-6
2016-06-13 10:13:08 cmorluniau001 2-6
2016-06-13 10:13:10 wreynoso001 2-1
2016-06-13 10:13:37 wreynoso001 2-2
2016-06-13 10:14:06 korilla001 2-6
2016-06-13 10:14:10 thagan001 2-1
2016-06-13 10:14:10 fmata001 2-1
2016-06-13 10:14:37 thagan001 2-2
